desde_tipo,desde_id,relacion,hasta_tipo,hasta_id,km,tiempo_min
Ubicacion,2575,CONECTA_CON,Ubicacion,3011,9.83,19.75
Ubicacion,2576,CONECTA_CON,Ubicacion,2811,4.9,7.87
Ubicacion,2576,CONECTA_CON,Ubicacion,2040,4.82,11.06
Ubicacion,2576,CONECTA_CON,Ubicacion,4355,3.19,5.56
Ubicacion,2577,CONECTA_CON,Ubicacion,1139,7.74,8.31
Ubicacion,2577,CONECTA_CON,Ubicacion,2539,3.21,4.47
Ubicacion,2577,CONECTA_CON,Ubicacion,658,2.67,3.92
Ubicacion,2578,CONECTA_CON,Ubicacion,551,3.31,6.87
Ubicacion,2578,CONECTA_CON,Ubicacion,3580,4.29,10.65
Ubicacion,2578,CONECTA_CON,Ubicacion,4153,1.58,3.73
Ubicacion,2579,CONECTA_CON,Ubicacion,961,6.85,12.9
Ubicacion,2579,CONECTA_CON,Ubicacion,598,2.05,4.06
Ubicacion,2579,CONECTA_CON,Ubicacion,123,3.22,8.91
Ubicacion,2580,CONECTA_CON,Ubicacion,4608,0.91,1.03
Ubicacion,2580,CONECTA_CON,Ubicacion,4056,2.38,3.67
Ubicacion,2580,CONECTA_CON,Ubicacion,2583,3.24,7.83
Ubicacion,2581,CONECTA_CON,Ubicacion,3064,1.81,5.31
Ubicacion,2581,CONECTA_CON,Ubicacion,4623,5.02,5.52
Ubicacion,2581,CONECTA_CON,Ubicacion,4789,1.82,3.89
Ubicacion,2582,CONECTA_CON,Ubicacion,3305,0.72,0.86
Ubicacion,2582,CONECTA_CON,Ubicacion,1441,0.65,1.01
Ubicacion,2582,CONECTA_CON,Ubicacion,2196,9.8,9.83
Ubicacion,2583,CONECTA_CON,Ubicacion,4939,8.2,15.29
Ubicacion,2583,CONECTA_CON,Ubicacion,1229,9.19,24.49
Ubicacion,2583,CONECTA_CON,Ubicacion,1227,4.46,7.17
Ubicacion,2584,CONECTA_CON,Ubicacion,169,9.76,13.41
Ubicacion,2584,CONECTA_CON,Ubicacion,3742,9.52,21.28
Ubicacion,2584,CONECTA_CON,Ubicacion,3104,1.07,1.08
Ubicacion,2585,CONECTA_CON,Ubicacion,1870,1.1,1.54
Ubicacion,2585,CONECTA_CON,Ubicacion,770,7.95,11.19
Ubicacion,2585,CONECTA_CON,Ubicacion,2256,6.63,7.16
Ubicacion,2586,CONECTA_CON,Ubicacion,1959,7.42,8.8
Ubicacion,2586,CONECTA_CON,Ubicacion,1241,7.94,15.08
Ubicacion,2586,CONECTA_CON,Ubicacion,1747,3.25,3.63
Ubicacion,2587,CONECTA_CON,Ubicacion,3637,7.51,7.82
Ubicacion,2587,CONECTA_CON,Ubicacion,2349,8.31,8.9
Ubicacion,2587,CONECTA_CON,Ubicacion,2195,0.67,1.59
Ubicacion,2588,CONECTA_CON,Ubicacion,3041,2.21,3.7
Ubicacion,2588,CONECTA_CON,Ubicacion,1801,8.82,16.85
Ubicacion,2588,CONECTA_CON,Ubicacion,3709,2.29,2.45
Ubicacion,2589,CONECTA_CON,Ubicacion,1350,4.85,5.6
Ubicacion,2589,CONECTA_CON,Ubicacion,2597,2.99,3.31
Ubicacion,2589,CONECTA_CON,Ubicacion,2789,5.93,9.82
Ubicacion,2590,CONECTA_CON,Ubicacion,2936,8.26,15.59
Ubicacion,2590,CONECTA_CON,Ubicacion,4983,7.64,20.59
Ubicacion,2590,CONECTA_CON,Ubicacion,2473,5.35,6.04
Ubicacion,2591,CONECTA_CON,Ubicacion,1285,8.78,9.47
Ubicacion,2591,CONECTA_CON,Ubicacion,4343,9.43,23.53
Ubicacion,2591,CONECTA_CON,Ubicacion,680,6.96,8.28
Ubicacion,2592,CONECTA_CON,Ubicacion,4508,2.91,6.8
Ubicacion,2592,CONECTA_CON,Ubicacion,1673,7.37,22.02
Ubicacion,2592,CONECTA_CON,Ubicacion,1809,9.33,11.67
Ubicacion,2593,CONECTA_CON,Ubicacion,1710,4.62,11.36
Ubicacion,2593,CONECTA_CON,Ubicacion,1190,3.32,8.0
Ubicacion,2593,CONECTA_CON,Ubicacion,4505,5.99,11.16
Ubicacion,2594,CONECTA_CON,Ubicacion,1210,3.45,4.02
Ubicacion,2594,CONECTA_CON,Ubicacion,1201,7.33,14.17
Ubicacion,2594,CONECTA_CON,Ubicacion,4892,7.68,9.11
Ubicacion,2595,CONECTA_CON,Ubicacion,4886,5.06,14.23
Ubicacion,2595,CONECTA_CON,Ubicacion,2648,5.97,9.56
Ubicacion,2595,CONECTA_CON,Ubicacion,2240,6.83,6.92
Ubicacion,2596,CONECTA_CON,Ubicacion,1769,3.54,5.96
Ubicacion,2596,CONECTA_CON,Ubicacion,4770,5.49,6.7
Ubicacion,2596,CONECTA_CON,Ubicacion,952,8.44,14.29
Ubicacion,2597,CONECTA_CON,Ubicacion,3636,1.58,3.48
Ubicacion,2597,CONECTA_CON,Ubicacion,3054,6.38,13.37
Ubicacion,2597,CONECTA_CON,Ubicacion,2274,2.31,2.89
Ubicacion,2598,CONECTA_CON,Ubicacion,2037,0.92,0.96
Ubicacion,2598,CONECTA_CON,Ubicacion,4135,4.7,7.56
Ubicacion,2598,CONECTA_CON,Ubicacion,4486,6.29,9.54
Ubicacion,2599,CONECTA_CON,Ubicacion,1377,4.67,6.58
Ubicacion,2599,CONECTA_CON,Ubicacion,1069,6.6,15.95
Ubicacion,2599,CONECTA_CON,Ubicacion,503,4.86,8.13
Ubicacion,2600,CONECTA_CON,Ubicacion,741,3.62,3.88
Ubicacion,2600,CONECTA_CON,Ubicacion,4604,6.71,11.82
Ubicacion,2600,CONECTA_CON,Ubicacion,1221,4.49,4.61
Ubicacion,2601,CONECTA_CON,Ubicacion,3034,4.88,5.24
Ubicacion,2601,CONECTA_CON,Ubicacion,1264,5.33,6.13
Ubicacion,2601,CONECTA_CON,Ubicacion,3006,9.0,18.18
Ubicacion,2602,CONECTA_CON,Ubicacion,3144,4.45,12.35
Ubicacion,2602,CONECTA_CON,Ubicacion,1715,5.26,6.18
Ubicacion,2602,CONECTA_CON,Ubicacion,383,7.1,18.34
Ubicacion,2603,CONECTA_CON,Ubicacion,1991,6.46,12.09
Ubicacion,2603,CONECTA_CON,Ubicacion,574,9.76,11.61
Ubicacion,2603,CONECTA_CON,Ubicacion,4068,9.7,9.76
Ubicacion,2604,CONECTA_CON,Ubicacion,3760,3.78,6.49
Ubicacion,2604,CONECTA_CON,Ubicacion,2373,9.56,27.0
Ubicacion,2604,CONECTA_CON,Ubicacion,4373,9.73,23.65
Ubicacion,2605,CONECTA_CON,Ubicacion,4521,9.27,15.47
Ubicacion,2605,CONECTA_CON,Ubicacion,102,5.67,12.15
Ubicacion,2605,CONECTA_CON,Ubicacion,3736,9.1,9.57
Ubicacion,2606,CONECTA_CON,Ubicacion,2052,3.65,7.52
Ubicacion,2606,CONECTA_CON,Ubicacion,2649,5.19,5.37
Ubicacion,2606,CONECTA_CON,Ubicacion,465,5.22,14.01
Ubicacion,2607,CONECTA_CON,Ubicacion,4126,9.09,14.78
Ubicacion,2607,CONECTA_CON,Ubicacion,4428,5.15,9.57
Ubicacion,2607,CONECTA_CON,Ubicacion,1543,8.11,8.48
Ubicacion,2608,CONECTA_CON,Ubicacion,3520,7.02,13.99
Ubicacion,2608,CONECTA_CON,Ubicacion,3736,5.21,5.58
Ubicacion,2608,CONECTA_CON,Ubicacion,1838,8.45,10.4
Ubicacion,2609,CONECTA_CON,Ubicacion,230,9.21,9.55
Ubicacion,2609,CONECTA_CON,Ubicacion,1895,7.46,9.23
Ubicacion,2609,CONECTA_CON,Ubicacion,3447,4.02,7.64
Ubicacion,2610,CONECTA_CON,Ubicacion,3891,6.27,8.41
Ubicacion,2610,CONECTA_CON,Ubicacion,1289,9.28,11.08
Ubicacion,2610,CONECTA_CON,Ubicacion,527,8.3,10.22
Ubicacion,2611,CONECTA_CON,Ubicacion,3068,3.49,7.18
Ubicacion,2611,CONECTA_CON,Ubicacion,2261,5.47,8.04
Ubicacion,2611,CONECTA_CON,Ubicacion,3406,7.39,7.93
Ubicacion,2612,CONECTA_CON,Ubicacion,4780,4.76,6.77
Ubicacion,2612,CONECTA_CON,Ubicacion,4878,4.51,8.64
Ubicacion,2612,CONECTA_CON,Ubicacion,4599,3.15,8.27
Ubicacion,2613,CONECTA_CON,Ubicacion,3688,2.64,7.75
Ubicacion,2613,CONECTA_CON,Ubicacion,284,3.69,5.9
Ubicacion,2613,CONECTA_CON,Ubicacion,3864,9.2,11.44
Ubicacion,2614,CONECTA_CON,Ubicacion,116,8.35,10.07
Ubicacion,2614,CONECTA_CON,Ubicacion,4451,6.52,8.34
Ubicacion,2614,CONECTA_CON,Ubicacion,1634,4.41,11.51
Ubicacion,2615,CONECTA_CON,Ubicacion,1310,3.24,7.87
Ubicacion,2615,CONECTA_CON,Ubicacion,2588,2.07,3.07
Ubicacion,2615,CONECTA_CON,Ubicacion,278,3.48,3.94
Ubicacion,2616,CONECTA_CON,Ubicacion,1237,9.62,11.27
Ubicacion,2616,CONECTA_CON,Ubicacion,1832,7.36,19.95
Ubicacion,2616,CONECTA_CON,Ubicacion,4042,4.25,9.88
Ubicacion,2617,CONECTA_CON,Ubicacion,1449,2.44,4.07
Ubicacion,2617,CONECTA_CON,Ubicacion,1250,3.86,9.93
Ubicacion,2617,CONECTA_CON,Ubicacion,3034,1.77,3.12
Ubicacion,2618,CONECTA_CON,Ubicacion,4274,4.13,9.1
Ubicacion,2618,CONECTA_CON,Ubicacion,1403,7.44,10.78
Ubicacion,2618,CONECTA_CON,Ubicacion,2746,7.7,20.72
Ubicacion,2619,CONECTA_CON,Ubicacion,4103,8.51,15.01
Ubicacion,2619,CONECTA_CON,Ubicacion,1699,3.85,3.92
Ubicacion,2619,CONECTA_CON,Ubicacion,4281,9.41,16.51
Ubicacion,2620,CONECTA_CON,Ubicacion,2212,2.8,4.71
Ubicacion,2620,CONECTA_CON,Ubicacion,1755,1.96,3.64
Ubicacion,2620,CONECTA_CON,Ubicacion,3775,2.8,8.34
Ubicacion,2621,CONECTA_CON,Ubicacion,4039,4.46,6.11
Ubicacion,2621,CONECTA_CON,Ubicacion,3178,2.94,3.49
Ubicacion,2621,CONECTA_CON,Ubicacion,1931,3.99,7.14
Ubicacion,2622,CONECTA_CON,Ubicacion,2804,1.54,1.97
Ubicacion,2622,CONECTA_CON,Ubicacion,3938,7.92,10.56
Ubicacion,2622,CONECTA_CON,Ubicacion,4586,2.96,3.19
Ubicacion,2623,CONECTA_CON,Ubicacion,3707,3.47,7.06
Ubicacion,2623,CONECTA_CON,Ubicacion,976,5.5,6.53
Ubicacion,2623,CONECTA_CON,Ubicacion,1453,3.83,5.05
Ubicacion,2624,CONECTA_CON,Ubicacion,2244,9.19,9.71
Ubicacion,2624,CONECTA_CON,Ubicacion,1838,8.57,9.48
Ubicacion,2624,CONECTA_CON,Ubicacion,3384,7.87,8.1
Ubicacion,2625,CONECTA_CON,Ubicacion,798,2.37,3.43
Ubicacion,2625,CONECTA_CON,Ubicacion,655,5.72,7.98
Ubicacion,2625,CONECTA_CON,Ubicacion,2698,2.2,5.0
Ubicacion,2626,CONECTA_CON,Ubicacion,208,1.25,2.34
Ubicacion,2626,CONECTA_CON,Ubicacion,3942,8.82,10.35
Ubicacion,2626,CONECTA_CON,Ubicacion,150,4.18,8.06
Ubicacion,2627,CONECTA_CON,Ubicacion,4914,5.36,5.85
Ubicacion,2627,CONECTA_CON,Ubicacion,3197,4.11,9.36
Ubicacion,2627,CONECTA_CON,Ubicacion,2265,7.86,13.6
Ubicacion,2628,CONECTA_CON,Ubicacion,2193,5.33,7.57
Ubicacion,2628,CONECTA_CON,Ubicacion,4614,1.16,2.61
Ubicacion,2628,CONECTA_CON,Ubicacion,2514,4.73,8.41
Ubicacion,2629,CONECTA_CON,Ubicacion,44,9.36,22.59
Ubicacion,2629,CONECTA_CON,Ubicacion,3164,0.85,0.86
Ubicacion,2629,CONECTA_CON,Ubicacion,4196,1.67,3.3
Ubicacion,2630,CONECTA_CON,Ubicacion,2627,3.82,9.24
Ubicacion,2630,CONECTA_CON,Ubicacion,1011,3.59,6.64
Ubicacion,2630,CONECTA_CON,Ubicacion,2709,4.45,9.2
Ubicacion,2631,CONECTA_CON,Ubicacion,2573,2.26,4.15
Ubicacion,2631,CONECTA_CON,Ubicacion,3294,1.46,1.72
Ubicacion,2631,CONECTA_CON,Ubicacion,3401,7.33,20.37
Ubicacion,2632,CONECTA_CON,Ubicacion,2869,2.14,4.05
Ubicacion,2632,CONECTA_CON,Ubicacion,558,5.0,12.45
Ubicacion,2632,CONECTA_CON,Ubicacion,880,4.19,10.42
Ubicacion,2633,CONECTA_CON,Ubicacion,4922,9.87,13.64
Ubicacion,2633,CONECTA_CON,Ubicacion,4826,8.01,17.41
Ubicacion,2633,CONECTA_CON,Ubicacion,3170,5.36,10.98
Ubicacion,2634,CONECTA_CON,Ubicacion,4223,3.76,3.99
Ubicacion,2634,CONECTA_CON,Ubicacion,3799,7.57,11.37
Ubicacion,2634,CONECTA_CON,Ubicacion,3783,8.45,9.04
Ubicacion,2635,CONECTA_CON,Ubicacion,3305,0.99,1.46
Ubicacion,2635,CONECTA_CON,Ubicacion,1856,1.78,1.86
Ubicacion,2635,CONECTA_CON,Ubicacion,279,1.67,3.33
Ubicacion,2636,CONECTA_CON,Ubicacion,4301,1.28,1.65
Ubicacion,2636,CONECTA_CON,Ubicacion,16,7.01,8.2
Ubicacion,2636,CONECTA_CON,Ubicacion,4431,6.15,15.17
Ubicacion,2637,CONECTA_CON,Ubicacion,2235,5.8,9.37
Ubicacion,2637,CONECTA_CON,Ubicacion,14,7.17,15.39
Ubicacion,2637,CONECTA_CON,Ubicacion,4126,4.6,5.94
Ubicacion,2638,CONECTA_CON,Ubicacion,4221,8.32,23.5
Ubicacion,2638,CONECTA_CON,Ubicacion,3368,1.36,2.38
Ubicacion,2638,CONECTA_CON,Ubicacion,3938,5.67,15.65
Ubicacion,2639,CONECTA_CON,Ubicacion,1074,7.06,10.57
Ubicacion,2639,CONECTA_CON,Ubicacion,1169,1.5,2.13
Ubicacion,2639,CONECTA_CON,Ubicacion,4130,2.11,3.09
Ubicacion,2640,CONECTA_CON,Ubicacion,3152,7.88,8.02
Ubicacion,2640,CONECTA_CON,Ubicacion,1382,9.13,11.84
Ubicacion,2640,CONECTA_CON,Ubicacion,4925,5.68,6.32
Ubicacion,2641,CONECTA_CON,Ubicacion,1031,6.13,6.38
Ubicacion,2641,CONECTA_CON,Ubicacion,2757,6.77,13.69
Ubicacion,2641,CONECTA_CON,Ubicacion,808,2.0,2.45
Ubicacion,2642,CONECTA_CON,Ubicacion,269,7.65,7.91
Ubicacion,2642,CONECTA_CON,Ubicacion,4752,0.55,0.68
Ubicacion,2642,CONECTA_CON,Ubicacion,4736,1.75,2.15
Ubicacion,2643,CONECTA_CON,Ubicacion,1915,4.43,4.94
Ubicacion,2643,CONECTA_CON,Ubicacion,3760,3.67,4.22
Ubicacion,2643,CONECTA_CON,Ubicacion,1316,7.78,13.36
Ubicacion,2644,CONECTA_CON,Ubicacion,4462,3.78,4.83
Ubicacion,2644,CONECTA_CON,Ubicacion,4817,7.33,7.91
Ubicacion,2644,CONECTA_CON,Ubicacion,822,0.68,0.76
Ubicacion,2645,CONECTA_CON,Ubicacion,2848,1.59,2.29
Ubicacion,2645,CONECTA_CON,Ubicacion,167,2.32,2.37
Ubicacion,2645,CONECTA_CON,Ubicacion,4878,6.91,8.08
Ubicacion,2646,CONECTA_CON,Ubicacion,3003,1.33,1.79
Ubicacion,2646,CONECTA_CON,Ubicacion,200,7.94,21.33
Ubicacion,2646,CONECTA_CON,Ubicacion,2437,9.34,10.59
Ubicacion,2647,CONECTA_CON,Ubicacion,3328,7.0,9.28
Ubicacion,2647,CONECTA_CON,Ubicacion,3480,4.28,4.68
Ubicacion,2647,CONECTA_CON,Ubicacion,1306,7.33,11.71
Ubicacion,2648,CONECTA_CON,Ubicacion,2005,4.95,14.61
Ubicacion,2648,CONECTA_CON,Ubicacion,456,9.39,10.75
Ubicacion,2648,CONECTA_CON,Ubicacion,2893,0.63,0.78
Ubicacion,2649,CONECTA_CON,Ubicacion,4809,2.24,4.63
Ubicacion,2649,CONECTA_CON,Ubicacion,3666,4.12,6.71
Ubicacion,2649,CONECTA_CON,Ubicacion,2298,7.95,12.45
Ubicacion,2650,CONECTA_CON,Ubicacion,846,8.51,18.77
Ubicacion,2650,CONECTA_CON,Ubicacion,4558,8.38,16.0
Ubicacion,2650,CONECTA_CON,Ubicacion,1762,6.62,19.55
Ubicacion,2651,CONECTA_CON,Ubicacion,3593,3.84,4.58
Ubicacion,2651,CONECTA_CON,Ubicacion,4586,4.52,10.52
Ubicacion,2651,CONECTA_CON,Ubicacion,3259,9.13,10.12
Ubicacion,2652,CONECTA_CON,Ubicacion,2019,7.62,10.18
Ubicacion,2652,CONECTA_CON,Ubicacion,2500,7.62,8.66
Ubicacion,2652,CONECTA_CON,Ubicacion,2337,4.55,11.38
Ubicacion,2653,CONECTA_CON,Ubicacion,4400,1.84,3.38
Ubicacion,2653,CONECTA_CON,Ubicacion,2390,1.99,4.52
Ubicacion,2653,CONECTA_CON,Ubicacion,3568,7.13,8.02
Ubicacion,2654,CONECTA_CON,Ubicacion,3677,5.19,10.47
Ubicacion,2654,CONECTA_CON,Ubicacion,628,1.96,4.44
Ubicacion,2654,CONECTA_CON,Ubicacion,4219,9.71,12.35
Ubicacion,2655,CONECTA_CON,Ubicacion,1590,4.36,7.51
Ubicacion,2655,CONECTA_CON,Ubicacion,1940,2.63,2.79
Ubicacion,2655,CONECTA_CON,Ubicacion,1520,4.99,5.04
Ubicacion,2656,CONECTA_CON,Ubicacion,4924,2.21,2.31
Ubicacion,2656,CONECTA_CON,Ubicacion,3710,7.46,10.64
Ubicacion,2656,CONECTA_CON,Ubicacion,2912,8.25,9.95
Ubicacion,2657,CONECTA_CON,Ubicacion,183,1.55,2.47
Ubicacion,2657,CONECTA_CON,Ubicacion,265,9.25,26.28
Ubicacion,2657,CONECTA_CON,Ubicacion,2474,9.15,17.37
Ubicacion,2658,CONECTA_CON,Ubicacion,1019,6.92,8.92
Ubicacion,2658,CONECTA_CON,Ubicacion,1614,5.63,12.51
Ubicacion,2658,CONECTA_CON,Ubicacion,2766,2.23,2.32
Ubicacion,2659,CONECTA_CON,Ubicacion,1824,8.87,9.27
Ubicacion,2659,CONECTA_CON,Ubicacion,2658,1.95,2.63
Ubicacion,2659,CONECTA_CON,Ubicacion,233,1.98,3.16
Ubicacion,2660,CONECTA_CON,Ubicacion,2186,9.41,10.48
Ubicacion,2660,CONECTA_CON,Ubicacion,2641,7.09,12.23
Ubicacion,2660,CONECTA_CON,Ubicacion,3151,5.15,14.04
Ubicacion,2661,CONECTA_CON,Ubicacion,488,7.9,18.14
Ubicacion,2661,CONECTA_CON,Ubicacion,4794,5.2,5.75
Ubicacion,2661,CONECTA_CON,Ubicacion,3036,7.56,12.11
Ubicacion,2662,CONECTA_CON,Ubicacion,775,1.63,3.7
Ubicacion,2662,CONECTA_CON,Ubicacion,1289,9.54,12.16
Ubicacion,2662,CONECTA_CON,Ubicacion,3074,1.54,4.2
Ubicacion,2663,CONECTA_CON,Ubicacion,2744,4.46,11.94
Ubicacion,2663,CONECTA_CON,Ubicacion,4959,7.03,7.94
Ubicacion,2663,CONECTA_CON,Ubicacion,483,7.23,14.42
Ubicacion,2664,CONECTA_CON,Ubicacion,3514,5.89,7.09
Ubicacion,2664,CONECTA_CON,Ubicacion,3791,0.93,1.64
Ubicacion,2664,CONECTA_CON,Ubicacion,987,6.72,11.82
Ubicacion,2665,CONECTA_CON,Ubicacion,538,5.58,16.61
Ubicacion,2665,CONECTA_CON,Ubicacion,816,6.75,16.81
Ubicacion,2665,CONECTA_CON,Ubicacion,4328,7.74,9.51
Ubicacion,2666,CONECTA_CON,Ubicacion,1062,6.96,9.06
Ubicacion,2666,CONECTA_CON,Ubicacion,493,9.83,25.22
Ubicacion,2666,CONECTA_CON,Ubicacion,3135,1.19,2.54
Ubicacion,2667,CONECTA_CON,Ubicacion,877,6.79,7.56
Ubicacion,2667,CONECTA_CON,Ubicacion,3,4.38,8.72
Ubicacion,2667,CONECTA_CON,Ubicacion,2690,6.17,17.34
Ubicacion,2668,CONECTA_CON,Ubicacion,45,8.37,9.55
Ubicacion,2668,CONECTA_CON,Ubicacion,1366,3.37,3.76
Ubicacion,2668,CONECTA_CON,Ubicacion,3532,3.94,4.71
Ubicacion,2669,CONECTA_CON,Ubicacion,1494,3.57,4.65
Ubicacion,2669,CONECTA_CON,Ubicacion,3306,6.52,15.26
Ubicacion,2669,CONECTA_CON,Ubicacion,2928,3.18,5.84
Ubicacion,2670,CONECTA_CON,Ubicacion,808,6.57,6.85
Ubicacion,2670,CONECTA_CON,Ubicacion,4152,1.39,1.91
Ubicacion,2670,CONECTA_CON,Ubicacion,3982,2.35,2.84
Ubicacion,2671,CONECTA_CON,Ubicacion,853,9.23,14.91
Ubicacion,2671,CONECTA_CON,Ubicacion,2573,4.23,8.07
Ubicacion,2671,CONECTA_CON,Ubicacion,2028,6.27,14.06
Ubicacion,2672,CONECTA_CON,Ubicacion,453,6.11,17.22
Ubicacion,2672,CONECTA_CON,Ubicacion,2124,5.34,10.35
Ubicacion,2672,CONECTA_CON,Ubicacion,1396,5.24,8.61
Ubicacion,2673,CONECTA_CON,Ubicacion,3600,1.18,2.13
Ubicacion,2673,CONECTA_CON,Ubicacion,4531,8.34,12.17
Ubicacion,2673,CONECTA_CON,Ubicacion,3834,6.41,18.13
Ubicacion,2674,CONECTA_CON,Ubicacion,2226,7.97,18.89
Ubicacion,2674,CONECTA_CON,Ubicacion,2078,1.16,2.86
Ubicacion,2674,CONECTA_CON,Ubicacion,1360,0.8,0.82
Ubicacion,2675,CONECTA_CON,Ubicacion,3299,3.49,5.44
Ubicacion,2675,CONECTA_CON,Ubicacion,3730,8.49,17.86
Ubicacion,2675,CONECTA_CON,Ubicacion,2421,7.02,12.72
Ubicacion,2676,CONECTA_CON,Ubicacion,548,3.3,4.65
Ubicacion,2676,CONECTA_CON,Ubicacion,3874,2.25,4.98
Ubicacion,2676,CONECTA_CON,Ubicacion,3846,5.29,7.22
Ubicacion,2677,CONECTA_CON,Ubicacion,4015,1.75,2.04
Ubicacion,2677,CONECTA_CON,Ubicacion,622,3.02,5.11
Ubicacion,2677,CONECTA_CON,Ubicacion,292,4.34,5.78
Ubicacion,2678,CONECTA_CON,Ubicacion,4702,2.99,5.08
Ubicacion,2678,CONECTA_CON,Ubicacion,4054,8.65,9.47
Ubicacion,2678,CONECTA_CON,Ubicacion,4645,6.83,8.83
Ubicacion,2679,CONECTA_CON,Ubicacion,3729,3.55,8.36
Ubicacion,2679,CONECTA_CON,Ubicacion,4483,4.42,9.37
Ubicacion,2679,CONECTA_CON,Ubicacion,592,2.5,3.21
Ubicacion,2680,CONECTA_CON,Ubicacion,528,2.64,5.05
Ubicacion,2680,CONECTA_CON,Ubicacion,3019,1.18,1.21
Ubicacion,2680,CONECTA_CON,Ubicacion,4173,7.17,21.19
Ubicacion,2681,CONECTA_CON,Ubicacion,3948,1.87,4.15
Ubicacion,2681,CONECTA_CON,Ubicacion,1078,1.79,2.52
Ubicacion,2681,CONECTA_CON,Ubicacion,2954,9.48,20.4
Ubicacion,2682,CONECTA_CON,Ubicacion,1693,2.41,2.96
Ubicacion,2682,CONECTA_CON,Ubicacion,690,8.21,9.63
Ubicacion,2682,CONECTA_CON,Ubicacion,3391,3.08,4.0
Ubicacion,2683,CONECTA_CON,Ubicacion,789,8.01,14.7
Ubicacion,2683,CONECTA_CON,Ubicacion,3538,1.84,1.87
Ubicacion,2683,CONECTA_CON,Ubicacion,778,1.09,1.54
Ubicacion,2684,CONECTA_CON,Ubicacion,3465,5.08,14.02
Ubicacion,2684,CONECTA_CON,Ubicacion,3703,6.87,7.92
Ubicacion,2684,CONECTA_CON,Ubicacion,4451,5.33,5.8
Ubicacion,2685,CONECTA_CON,Ubicacion,4916,3.9,7.03
Ubicacion,2685,CONECTA_CON,Ubicacion,4072,9.58,17.76
Ubicacion,2685,CONECTA_CON,Ubicacion,1773,4.0,9.12
Ubicacion,2686,CONECTA_CON,Ubicacion,2592,1.7,4.47
Ubicacion,2686,CONECTA_CON,Ubicacion,3794,2.3,6.83
Ubicacion,2686,CONECTA_CON,Ubicacion,114,4.79,6.01
Ubicacion,2687,CONECTA_CON,Ubicacion,4700,6.11,16.67
Ubicacion,2687,CONECTA_CON,Ubicacion,4772,8.82,16.66
Ubicacion,2687,CONECTA_CON,Ubicacion,4203,1.77,2.36
Ubicacion,2688,CONECTA_CON,Ubicacion,1713,8.37,22.59
Ubicacion,2688,CONECTA_CON,Ubicacion,3866,3.94,5.85
Ubicacion,2688,CONECTA_CON,Ubicacion,3359,7.9,7.93
Ubicacion,2689,CONECTA_CON,Ubicacion,3042,6.14,9.69
Ubicacion,2689,CONECTA_CON,Ubicacion,1756,1.42,1.49
Ubicacion,2689,CONECTA_CON,Ubicacion,4393,9.09,12.09
Ubicacion,2690,CONECTA_CON,Ubicacion,1122,1.08,1.31
Ubicacion,2690,CONECTA_CON,Ubicacion,2343,6.46,14.43
Ubicacion,2690,CONECTA_CON,Ubicacion,972,2.49,2.73
Ubicacion,2691,CONECTA_CON,Ubicacion,4351,4.18,8.11
Ubicacion,2691,CONECTA_CON,Ubicacion,1352,1.83,1.83
Ubicacion,2691,CONECTA_CON,Ubicacion,4524,4.69,11.24
Ubicacion,2692,CONECTA_CON,Ubicacion,4832,6.53,6.58
Ubicacion,2692,CONECTA_CON,Ubicacion,2826,6.23,7.7
Ubicacion,2692,CONECTA_CON,Ubicacion,2108,5.28,5.72
Ubicacion,2693,CONECTA_CON,Ubicacion,787,5.0,11.88
Ubicacion,2693,CONECTA_CON,Ubicacion,1145,3.14,5.85
Ubicacion,2693,CONECTA_CON,Ubicacion,3100,5.49,9.0
Ubicacion,2694,CONECTA_CON,Ubicacion,4261,7.03,19.96
Ubicacion,2694,CONECTA_CON,Ubicacion,206,5.31,9.22
Ubicacion,2694,CONECTA_CON,Ubicacion,2567,6.34,8.33
Ubicacion,2695,CONECTA_CON,Ubicacion,2179,7.75,9.72
Ubicacion,2695,CONECTA_CON,Ubicacion,4357,7.8,13.51
Ubicacion,2695,CONECTA_CON,Ubicacion,1329,5.61,6.53
Ubicacion,2696,CONECTA_CON,Ubicacion,4393,5.28,7.23
Ubicacion,2696,CONECTA_CON,Ubicacion,4911,1.96,2.24
Ubicacion,2696,CONECTA_CON,Ubicacion,4853,1.58,2.62
Ubicacion,2697,CONECTA_CON,Ubicacion,143,6.87,7.75
Ubicacion,2697,CONECTA_CON,Ubicacion,1348,4.81,6.39
Ubicacion,2697,CONECTA_CON,Ubicacion,2219,9.74,18.24
Ubicacion,2698,CONECTA_CON,Ubicacion,3546,5.51,7.03
Ubicacion,2698,CONECTA_CON,Ubicacion,4276,5.57,8.27
Ubicacion,2698,CONECTA_CON,Ubicacion,4679,2.97,4.11
Ubicacion,2699,CONECTA_CON,Ubicacion,2793,8.56,9.47
Ubicacion,2699,CONECTA_CON,Ubicacion,4749,2.82,4.33
Ubicacion,2699,CONECTA_CON,Ubicacion,4674,9.61,13.59
Ubicacion,2700,CONECTA_CON,Ubicacion,2918,6.34,13.99
Ubicacion,2700,CONECTA_CON,Ubicacion,4009,1.74,2.35
Ubicacion,2700,CONECTA_CON,Ubicacion,4477,1.3,2.75
Ubicacion,2701,CONECTA_CON,Ubicacion,1271,2.74,2.79
Ubicacion,2701,CONECTA_CON,Ubicacion,3283,0.75,1.29
Ubicacion,2701,CONECTA_CON,Ubicacion,1451,8.73,20.66
